num,Hotel ID,Hotel Name,Hotel Rank,Hotel Address,Total Score,Vị trí,Độ sạch sẽ,Dịch vụ,Tiện nghi,Đáng giá tiền,Sự thoải mái và chất lượng phòng
756,26_6,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Căn Hộ Nghỉ Dưỡng View Biển,Hồ Bơi 5 Sao Cam Ranh)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
757,26_7,KHÁCH SẠN và CĂN HỘ AZURA GOLD (AZURA GOLD HOTEL and APARTMENT),No information,"Trần Phú, Lộc Thọ, Nha Trang, Việt Nam, 650000","9,2","9,5","9,2","9,4","8,8","9,5",
758,26_8,"Căn hộ 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Free Ploo ❀ Sea View ❀ Panorama Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
759,26_9,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Villa 3 phòng ngủ Cam Ranh Mystery Villas & Spa)",No information,"Cam Hải Đông, Nha Trang, Việt Nam","8,2","8,5","8,0","10,0","8,7","8,5",
760,26_10,"Chung cư 2000 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Ngọc (ZK Homestay )",No information,"Vĩnh Ngọc, Nha Trang, Việt Nam",No information,,,,,,
761,26_11,Chung cư studio 40 m² có 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - 1st Floor Apartment-TV w/ Netflix),No information,"Vĩnh Hòa, Nha Trang, Việt Nam",10,"10,0","10,0","10,0","10,0","10,0",
762,26_12,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Sea04-34)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
763,26_13,"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Hiệp (Green park 2 bedroom apartment)",No information,"Vĩnh Hiệp, Nha Trang, Việt Nam",No information,,,,,,
764,26_14,Căn hộ studio 40 m² có 1 phòng tắm riêng ở Lộc Thọ (Ha's Apartment With Panoramic CityView In NhaTrang),No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
765,26_15,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Khải Phong Apartment )",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
766,26_16,Chung cư studio 52 m² có 1 phòng tắm riêng ở Lộc Thọ (Betty's smile),No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
767,26_17,Aquamarine Resort Hotel Cam Ranh,No information,"Km 20 Nguyen Tat Thanh St, Bai Dai Beach, Cam Hai Dong Ward, Cam Lam Town, Khanh Hoa Province, Cam Hải Đ&#244;ng, Nha Trang, Vietnam, 65000 , Cam Hải Đông, Nha Trang, Việt Nam, 650000","7,5","7,6","8,4","7,2","6,8","7,5",
768,26_18,"Chung cư 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hải (Apartment Nha Trang Beach Ocean And Mountain View)",No information,"Vĩnh Hải, Nha Trang, Việt Nam",No information,,,,,,
769,26_19,"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Lộc Thọ (3 bedroom apartment,balcony in Maple building)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
770,26_20,"Chung cư 32 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hòa (apartment)",No information,"Vĩnh Hòa, Nha Trang, Việt Nam",No information,,,,,,
771,26_21,"Chung cư 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Long (7S Hoang Anh Hotel & Apartment)",No information,"Phước Long, Nha Trang, Việt Nam",No information,,,,,,
772,26_22,"Chung cư 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen hotel)",No information,"Vĩnh Phước, Nha Trang, Việt Nam","9,4","9,6","8,4","10,0","9,6","9,6",
773,26_23,"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hòa (LASON Hotel in Nha Trang)",No information,"Vĩnh Hòa, Nha Trang, Việt Nam",No information,,,,,,
774,26_24,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận Hoàn Kiếm - Hàng Bông/Quán Sứ (Cạnh bãi dài cam ranh, bãi biển đẹp nhất hành tinh)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
775,26_25,"Chung cư 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (Homestay Mường Thanh Hòn Chồng)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
776,26_26,"Chung cư 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Family Sea View Apartment at Panorama Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
777,26_27,Nha Trang Lodge Hotel,No information,"42 Trần Phú , Lộc Thọ, Nha Trang, Việt Nam, +84258","7,9","9,2","7,7","7,9","7,4","7,8","7,0"
778,26_28,"Nhà mặt đất 23 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hòa (Beautiful balcony studio suitable for long stay)",No information,"Vĩnh Hòa, Nha Trang, Việt Nam",No information,,,,,,
779,26_29,"Căn hộ 45 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Sea view from above Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
780,26_30,"Căn hộ 69 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Oceanus Apartments With Sea View)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
781,27_1,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Lộc Thọ (Panorama Palace Ocean View),No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
782,27_2,"Biệt thự 300 m² 6 phòng ngủ, 6 phòng tắm riêng ở Vĩnh Trường (BEACH FRONT VILLA)",No information,"Vĩnh Trường, Nha Trang, Việt Nam",No information,,,,,,
783,27_3,"Nhà riêng 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Oceanfront Apartment with Private Beach)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
784,27_4,Căn hộ studio 35 m² có 1 phòng tắm riêng ở Vĩnh Phước ((Closed) Premium 2-views Scenia Bay Studio May May),No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
785,27_5,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Grand suite for business trip @ breakfast included)",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
786,27_6,"Chung cư 60 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Nha Trang Town)",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
787,27_7,"Nhà riêng 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Luxury suite Panorama Nha Trang by HLG)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
788,27_8,"Biệt thự 157 m² 2 phòng ngủ, 3 phòng tắm riêng ở Biển Bãi Dài (Romantic ocean view 2-bedroom superior suite)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
789,27_9,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận Hoàn Kiếm - Hàng Bông/Quán Sứ (Cạnh bãi dài cam ranh, bãi biển đẹp nhất hành tinh)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
790,27_10,"Chung cư 60 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (Homestay Mường Thanh Hòn Chồng)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
791,27_11,"Chung cư 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Family Sea View Apartment at Panorama Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
792,27_12,Vanda Hotel Nha Trang,No information,"26/4 Trần Phú, phường Vĩnh Nguyên, TP. Nha Trang, tỉnh Khánh Hòa, Vĩnh Trường, Nha Trang, Việt Nam, 650000",No information,"8,3","8,0","8,5","7,9","8,5",
793,27_13,"Căn hộ 69 m² 2 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Oceanus Apartments With Sea View)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
794,27_14,Căn hộ studio 46 m² có 1 phòng tắm riêng ở Lộc Thọ (Panorama Palace Ocean View),No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
795,27_15,Căn hộ studio 35 m² có 1 phòng tắm riêng ở Vĩnh Phước ((Closed) Premium 2-views Scenia Bay Studio May May),No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
796,27_16,"Chung cư 60 m² 2 phòng ngủ, 2 phòng tắm riêng ở Xương Huân (Nha Trang Town)",No information,"Xương Huân, Nha Trang, Việt Nam",No information,,,,,,
797,27_17,Luu Gia Hotel,No information,"12/7 Ly Tu Trong Street, Loc Tho Ward, Nha Trang City , Lộc Thọ, Nha Trang, Việt Nam, 650000","8,9","9,2","9,0","9,3","8,4","9,2",
798,27_18,"Nhà riêng 42 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Luxury suite Panorama Nha Trang by HLG)",No information,"Lộc Thọ, Nha Trang, Việt Nam",10,,,,,"10,0",
799,27_19,"Biệt thự 157 m² 2 phòng ngủ, 3 phòng tắm riêng ở Biển Bãi Dài (Romantic ocean view 2-bedroom superior suite)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
800,27_20,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Cam Ranh Homestay OceanView)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
801,27_21,Victory's House Ngoc Hoa,No information,"Lô D17-01B-13,14 GOLDEN BAY HƯNG THỊNH , THÔN CÙ HIN, XÃ CAM HẢI ĐÔNG,HUYỆN CAM LÂM , TỈNH KHÁNH HÒA, Victory's House Ngọc Hoa, Cam Hải Đông, Nha Trang, Việt Nam, 57600",10,"10,0","10,0","10,0",,,
802,27_22,"Căn hộ 79 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Apartments 3Bedroom With SeaView)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
803,27_23,Căn hộ Mường Thanh Viễn Triều Nha Trang (Mường Thanh Viễn Triều Nha Trang Apartment),No information,"3 pham van dong, Vĩnh Phước, Nha Trang, Việt Nam, 6500000","7,7","8,3","7,4","7,9","7,4","7,6",
804,27_24,"Nhà mặt đất 80 m² 2 phòng ngủ, 1 phòng tắm riêng ở Phước Hòa (EMOI home 8mins to the beach for family & friends)",No information,"Phước Hòa, Nha Trang, Việt Nam",No information,,,,,,
805,27_25,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Moonlight Bay Center)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
806,27_26,"Chung cư 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen Hotel-1532)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",10,"10,0","10,0","10,0","10,0","10,0",
807,27_27,BN Center Hotel - Nguyen Thi Minh Khai,No information,"17 Nguyễn Thị Minh Khai, Lộc Thọ, Nha Trang, Việt Nam, 650000","8,3","8,7","8,5","8,6","8,1","8,7",
808,27_28,"Chung cư 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Nha Trang Beach Front Condominium Comfortzone)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
809,27_29,"Nhà riêng 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Seaview Studio with Private Beach)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
810,27_30,"Căn hộ 1000 m² 21 phòng ngủ, 21 phòng tắm riêng ở Lộc Thọ (DU THUYỀN SEALIFE NHA TRANG)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
811,28_1,"Nhà mặt đất 200 m² 8 phòng ngủ, 5 phòng tắm riêng ở Vĩnh Phước (Homestay Ocean View)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
812,28_2,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (CĂN HỘ DU LỊCH BIỂN NHA TRANG - BOOK TOUR ĐẢO)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
813,28_3,Suite 4528 by Phi Yen Muong Thanh 60 Apartment,No information,"Lộc Thọ, Nha Trang, Việt Nam","7,3","7,3","7,3","7,3","7,3","7,3",
814,28_4,"Căn hộ 70 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (2 Bedroom Appament S22.16)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
815,28_5,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Căn hộ cao cấp giáp biển Trần Phú Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
816,28_6,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Deluxe seaview Hotel Emperyan Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
817,28_7,Khách sạn Le Soleil Nha Trang (Le Soleil Hotel Nha Trang),No information,"12 Tôn Đản, Lộc Thọ, Nha Trang, Việt Nam","7,7","8,5","7,5","8,1","7,3","7,6",
818,28_8,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Deluxe Family OceanView 2 Bedroom,Oceanus HonChong)",No information,"Vĩnh Phước, Nha Trang, Việt Nam","8,2","10,0","8,0","9,0","9,0","9,0",
819,28_9,"Chung cư 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - VIP Top Apartment - TV w/ Netflix)",No information,"Vĩnh Hòa, Nha Trang, Việt Nam",No information,,,,,,
820,28_10,"Căn hộ 62 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Muong Thanh Apartment)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
821,28_11,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn 2912 - Tòa OC2B- Mường Thanh Viễn Triều)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
822,28_12,LoKa Hotel,No information,"Hẻm Dã Tượng, LoKa Hotel, Vĩnh Nguyên, Nha Trang, Việt Nam","2,0","2,0","2,0","2,0","2,0","2,0",
823,28_13,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (2102 condotel)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
824,28_14,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Seafront Apartment Cam ranh)",No information,"Cam Hải Đông, Nha Trang, Việt Nam","2,0","2,0","2,0","2,0","2,0","2,0",
825,28_15,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Shu's house)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
826,28_16,"Căn hộ 55 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Grand ocean view balcony family suite )",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
827,28_17,"Biệt thự 384 m² 3 phòng ngủ, 3 phòng tắm riêng ở Biển Bãi Dài (Resort Wyndham Garden Cam Ranh Nha Trang)",No information,"Cam Hải Đông, Nha Trang, Việt Nam",No information,,,,,,
828,28_18,"Biệt thự 45 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Ngọc (ZK klaus)",No information,"Vĩnh Ngọc, Nha Trang, Việt Nam",No information,,,,,,
829,28_19,"Nhà trệt 20 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phước Hạ (Z Camp Nha Trang)",No information,"Phước Hạ, Nha Trang, Việt Nam",No information,,,,,,
830,28_20,"Căn hộ 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Nguyên (LANXY HOTEL NHA TRANG)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
831,28_21,Victory's House Ngoc Hoa,No information,"Lô D17-01B-13,14 GOLDEN BAY HƯNG THỊNH , THÔN CÙ HIN, XÃ CAM HẢI ĐÔNG,HUYỆN CAM LÂM , TỈNH KHÁNH HÒA, Victory's House Ngọc Hoa, Cam Hải Đông, Nha Trang, Việt Nam, 57600",10,"10,0","10,0","10,0",,,
832,28_22,"Căn hộ 79 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (You2 Muong Thanh Apartments 3Bedroom With SeaView)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
833,28_23,Căn hộ Mường Thanh Viễn Triều Nha Trang (Mường Thanh Viễn Triều Nha Trang Apartment),No information,"3 pham van dong, Vĩnh Phước, Nha Trang, Việt Nam, 6500000","7,7","8,3","7,4","7,9","7,4","7,6",
834,28_24,InterContinental Residences Nha Trang,No information,"32 Tran Phu Street, Lộc Thọ, Nha Trang, Việt Nam, 650000","9,3","9,6","9,5","9,6","9,3","9,6",
835,28_25,"Nhà mặt đất 80 m² 2 phòng ngủ, 1 phòng tắm riêng ở Phước Hòa (EMOI home 8mins to the beach for family & friends)",No information,"Phước Hòa, Nha Trang, Việt Nam",No information,,,,,,
836,28_26,"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Moonlight Bay Center)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
837,28_27,"Chung cư 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (snail ocean view apartmen Hotel-1532)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",10,"10,0","10,0","10,0","10,0","10,0",
838,28_28,"Chung cư 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Nha Trang Beach Front Condominium Comfortzone)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
839,28_29,"Nhà riêng 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Seaview Studio with Private Beach)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
840,28_30,"Căn hộ 1000 m² 21 phòng ngủ, 21 phòng tắm riêng ở Lộc Thọ (DU THUYỀN SEALIFE NHA TRANG)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
841,29_1,"Nhà mặt đất 200 m² 8 phòng ngủ, 5 phòng tắm riêng ở Vĩnh Phước (Homestay Ocean View)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
842,29_2,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (CĂN HỘ DU LỊCH BIỂN NHA TRANG - BOOK TOUR ĐẢO)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
843,29_3,Suite 4528 by Phi Yen Muong Thanh 60 Apartment,No information,"Lộc Thọ, Nha Trang, Việt Nam","7,3","7,3","7,3","7,3","7,3","7,3",
844,29_4,Khách sạn Mỹ Ca (My Ca Hotel),No information,"246-248 Dai Lo Hung Vuong, Cam Nghia ward, TP Cam Ranh, Cam Ranh, Nha Trang, Việt Nam","6,7","7,2","6,4","7,4","6,1","7,2",
845,29_5,"Căn hộ 70 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (2 Bedroom Appament S22.16)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
846,29_6,"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Căn hộ cao cấp giáp biển Trần Phú Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
847,29_7,"Căn hộ 40 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (Deluxe seaview Hotel Emperyan Nha Trang)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
848,29_8,"Căn hộ 72 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Deluxe Family OceanView 2 Bedroom,Oceanus HonChong)",No information,"Vĩnh Phước, Nha Trang, Việt Nam","8,2","10,0","8,0","9,0","9,0","9,0",
849,29_9,"Chung cư 60 m² 1 phòng ngủ, 1 phòng tắm riêng ở Vĩnh Hòa (Free Motorbike - VIP Top Apartment - TV w/ Netflix)",No information,"Vĩnh Hòa, Nha Trang, Việt Nam",No information,,,,,,
850,29_10,"Căn hộ 62 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Muong Thanh Apartment)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
851,29_11,"Căn hộ 70 m² 3 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Căn 2912 - Tòa OC2B- Mường Thanh Viễn Triều)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
852,29_12,LoKa Hotel,No information,"Hẻm Dã Tượng, LoKa Hotel, Vĩnh Nguyên, Nha Trang, Việt Nam","2,0","2,0","2,0","2,0","2,0","2,0",
853,29_13,"Chung cư 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Lộc Thọ (2102 condotel)",No information,"Lộc Thọ, Nha Trang, Việt Nam",No information,,,,,,
854,29_14,Moonlight Bay Panorama Ocean View,No information,"02 Nguyễn Thị Minh Khai, Lộc Thọ, Nha Trang, Việt Nam, 650000","9,1","9,7","9,2","9,1","9,3","9,2",
855,29_15,"Căn hộ 37 m² 1 phòng ngủ, 1 phòng tắm riêng ở Biển Bãi Dài (Seafront Apartment Cam ranh)",No information,"Cam Hải Đông, Nha Trang, Việt Nam","2,0","2,0","2,0","2,0","2,0","2,0",
856,29_16,"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Vĩnh Phước (Shu's house)",No information,"Vĩnh Phước, Nha Trang, Việt Nam",No information,,,,,,
